,ID,incidence,product_cat,product_cat1,product_cat2,brand_1,brand_2,brand_3,quant_1,quant_2,quant_3,total_quantity,item_price_1,item_price_2,item_price_3,total price,creation_hour,creation_week,creation_day,dest_long,dest_lat,zip_code,population_denisty,median_household_income,sex,distance,DOB_year,age,Settlement_size,Labels,Segment K-means PCA,creation_time
445,P11019422,1,Vapes,No info,No info,Cresco ,,,4,0,0,4,240.0,0.0,0.0,240.00,17,6,6,-71.1239863,42.3864157,2140.0,15262.0,71908.0,1.0,2.0753,1960.0,62.0,0.0,Well-Off,1.0,2021-02-13
446,P11021947,1,Edibles,Edibles,Edibles,Entourage,Chroma,Chroma,2,1,1,4,224.0,112.0,72.0,468.00,18,6,6,-71.125229,42.372846,2138.0,13251.0,75446.0,0.0,4.9736,1981.0,41.0,1.0,Well-Off,1.0,2021-02-13
447,p11170510,1,Flower,Pre-rolls,Pre-rolls,Chroma,Mayflower (MA),The Heirloom Collective,2,1,2,5,120.0,15.0,26.0,191.00,8,6,7,-71.2818615,42.4899729,1730.0,965.0,108818.0,0.0,13.657,1987.0,35.0,0.0,Standard,2.0,2021-02-14
448,P11195154,1,Edibles,Edibles,Vapes,Chroma,Chroma,Entourage,1,1,1,3,112.0,72.0,55.0,349.00,19,6,6,-71.1747203,42.557652,1887.0,1315.0,99508.0,1.0,27.097,1980.0,42.0,1.0,Standard,2.0,2021-02-13
449,P11157323,1,Flower,Flower,Flower,Sira Naturals,Ozone,253,1,1,1,3,60.0,55.0,55.0,170.00,8,7,1,-71.1450605,42.3438211,2135.0,16236.0,48687.0,0.0,9.6892,2001.0,21.0,2.0,Well-Off,1.0,2021-02-15
450,p11049356,1,Vapes,No info,No info,Origyn,,,3,0,0,3,300.0,0.0,0.0,300.00,8,6,7,-71.129309,42.340898,2446.0,22772.0,78814.0,1.0,2.4308,1984.0,38.0,1.0,Well-Off,1.0,2021-02-14
451,P11098874,1,Flower,Flower,Flower,AMP,Mayflower (MA),Mayflower (MA),2,2,2,6,110.0,110.0,110.0,510.00,15,6,7,-71.140976,42.377083,2138.0,13251.0,75446.0,1.0,4.1915,1988.0,34.0,1.0,Well-Off,1.0,2021-02-14
452,P11135260,1,Flower,No info,No info,Origyn,,,4,0,0,4,220.0,0.0,0.0,220.00,8,7,1,-71.123698,42.326826,2445.0,7945.0,102087.0,1.0,2.6555,1950.0,72.0,1.0,Standard,2.0,2021-02-15
453,C11023022,1,Flower,Flower,Flower,Nantucket Nuggets,Nantucket Nuggets,Origyn,1,1,1,3,70.0,70.0,65.0,335.00,8,7,1,-71.064687,42.308709,2122.0,11554.0,50192.0,1.0,7.0145,1979.0,43.0,1.0,Well-Off,1.0,2021-02-15
454,P11172247,1,Flower,Beverages,No info,Chroma,Cresco ,,1,2,0,3,70.0,110.0,0.0,180.00,8,7,1,-71.1831676,42.3866027,2478.0,5308.0,110633.0,1.0,4.3379,1978.0,44.0,1.0,Standard,2.0,2021-02-15
455,P11075418,1,Edibles,No info,No info,Entourage,,,4,0,0,4,448.0,0.0,0.0,448.00,14,6,7,-70.9923405,42.2522903,2169.0,6137.0,58669.0,1.0,11.663,1954.0,68.0,2.0,Working Professional,0.0,2021-02-14
456,p11091822,1,Flower,Vapes,No info,Entourage,Entourage,,2,2,0,4,200.0,200.0,0.0,400.00,14,6,7,-71.157909,42.410386,2476.0,7897.0,95305.0,0.0,3.66,1976.0,46.0,0.0,Standard,2.0,2021-02-14
457,P11161239,1,Flower,Pre-rolls,Pre-rolls,Sira Naturals,AMP,AMP,1,1,1,3,55.0,15.0,15.0,169.00,13,6,7,-71.1652105,42.4237434,2474.0,8620.0,87225.0,0.0,2.2253,1979.0,43.0,1.0,Standard,2.0,2021-02-14
458,P11183498,1,Flower,Flower,Edibles,Sira Naturals,Nantucket Nuggets,Mindy's Edibles,2,2,1,5,140.0,140.0,30.0,310.00,18,6,7,-71.105,42.4050322,2155.0,7072.0,73567.0,0.0,7.3628,1970.0,52.0,2.0,Well-Off,1.0,2021-02-14
459,P11062990,1,Flower,No info,No info,Central Ave Compassionate Care,,,3,0,0,3,210.0,0.0,0.0,210.00,13,6,7,-71.0047153,42.1077733,2302.0,3683.0,61060.0,1.0,25.756,1968.0,54.0,1.0,Working Professional,0.0,2021-02-14
460,P11175414,1,Concentrate,Vapes,No info,Entourage,Origyn,,1,2,0,3,54.0,108.0,0.0,162.00,18,6,7,-71.07141,42.42719,2148.0,11797.0,53798.0,1.0,6.3209,1989.0,33.0,2.0,Well-Off,1.0,2021-02-14
461,P11169047,1,Vapes,Vapes,Vapes,Entourage,Entourage,Entourage,1,1,1,3,100.0,100.0,100.0,430.00,10,6,7,-71.154167,42.23002,2026.0,2412.0,84704.0,1.0,25.125,1977.0,45.0,1.0,Working Professional,0.0,2021-02-14
462,p11033978,1,No info,No info,No info,Entourage,,,0,0,0,0,0.0,0.0,0.0,,10,7,1,-71.057356,42.402758,2149.0,12128.0,49368.0,1.0,5.2459,1952.0,70.0,2.0,Well-Off,1.0,2021-02-15
463,11172238,1,Flower,Concentrate,No info,Origyn,Rythm,,1,1,0,2,70.0,80.0,0.0,150.00,16,6,7,-71.153249,42.24578,2026.0,2412.0,84704.0,1.0,2.3788,1985.0,37.0,1.0,Working Professional,0.0,2021-02-14
464,p11016767,1,Edibles,Edibles,Edibles,Chroma,Incredibles,Wicked Sour,2,1,1,4,144.0,30.0,60.0,234.00,15,6,7,-71.050534,42.4077259,2149.0,12128.0,49368.0,1.0,1.4399,1972.0,50.0,2.0,Well-Off,1.0,2021-02-14
465,P11144439,1,Flower,Flower,No info,Entourage,Gibby's Garden,,8,2,0,10,560.0,110.0,0.0,670.00,18,6,7,-71.0293,42.402807,2150.0,15907.0,47291.0,1.0,2.4039,1956.0,66.0,1.0,Well-Off,1.0,2021-02-14
466,P11117949,1,Edibles,Concentrate,Flower,,Origyn,Nantucket Nuggets,1,1,1,3,112.0,54.0,70.0,306.00,13,6,6,-71.0322728,42.4008258,2150.0,15907.0,47291.0,0.0,1.2612,1994.0,28.0,1.0,Well-Off,1.0,2021-02-13
467,P11164127,1,Edibles,No info,No info,612 Studios,,,4,0,0,4,160.0,0.0,0.0,160.00,10,6,7,-71.0731297,42.3698228,2141.0,18612.0,64326.0,1.0,3.102,1992.0,30.0,0.0,Well-Off,1.0,2021-02-14
468,P11121121,1,Flower,Flower,Pre-rolls,,253,AMP,1,1,1,3,70.0,55.0,60.0,432.00,17,6,7,-71.055401,42.366257,2113.0,68665.0,66636.0,0.0,6.8431,1983.0,39.0,0.0,Well-Off,1.0,2021-02-14
469,p11088972,1,Edibles,Flower,Edibles,Chroma,Gibby's Garden,Betty's Eddies,1,1,1,3,15.0,55.0,20.0,202.00,19,6,7,-71.4206945,42.2591036,1702.0,4598.0,53944.0,1.0,36.416,1973.0,49.0,1.0,Working Professional,0.0,2021-02-14
470,P11021561,1,Edibles,Edibles,Flower,Good Chemistry Nurseries,Incredibles,Gibby's Garden,1,1,1,3,30.0,40.0,55.0,498.00,18,6,7,-71.080891,42.350727,2116.0,32724.0,87653.0,1.0,4.208,1991.0,31.0,1.0,Well-Off,1.0,2021-02-14
471,P11049053,1,Flower,Flower,No info,Chroma,Sira Naturals,,1,2,0,3,55.0,140.0,0.0,195.00,17,6,7,-71.083534,42.338032,2118.0,24075.0,54152.0,0.0,2.2418,1949.0,73.0,1.0,Well-Off,1.0,2021-02-14
472,P11135805,1,Edibles,Edibles,No info,Middlesex Integrative Medicine,Chroma,,1,1,0,2,112.0,72.0,0.0,184.00,8,6,7,-71.4118235,42.3644987,1776.0,729.0,170924.0,1.0,13.985,1957.0,65.0,0.0,Standard,2.0,2021-02-14
473,P11025434,1,Edibles,Flower,Flower,Entourage,Sira Naturals,Cresco ,2,1,1,4,80.0,70.0,55.0,260.00,16,6,7,-71.109961,42.361399,2139.0,23355.0,71745.0,1.0,5.3162,1970.0,52.0,1.0,Well-Off,1.0,2021-02-14
474,11170080,1,Flower,No info,No info,,,,4,0,0,4,280.0,0.0,0.0,280.00,16,6,7,-71.4282799,42.4379307,1742.0,725.0,135217.0,0.0,10.775,1986.0,36.0,0.0,Standard,2.0,2021-02-14
475,P11203046,1,Edibles,Edibles,Edibles,Gibby's Garden,Incredibles,Incredibles,1,1,3,5,20.0,30.0,120.0,450.00,14,6,7,-71.083947,42.383925,2145.0,18225.0,55487.0,0.0,2.2084,1987.0,35.0,1.0,Well-Off,1.0,2021-02-14
476,P11035376,1,Beverages,Flower,Flower,Gibby's Garden,Cresco Labs ,Cresco ,1,1,1,3,55.0,55.0,55.0,345.00,8,6,7,-71.1023539,42.3782407,2143.0,15945.0,68440.0,0.0,2.8804,1992.0,30.0,1.0,Well-Off,1.0,2021-02-14
477,11104841,1,Beverages,Flower,No info,,Nantucket Nuggets,,4,2,0,6,220.0,140.0,0.0,360.00,14,6,7,-71.254521,42.3498413,2466.0,4521.0,105893.0,1.0,27.917,1985.0,37.0,0.0,Standard,2.0,2021-02-14
478,P11102183,1,No info,No info,No info,Sira Naturals,,,0,0,0,0,0.0,0.0,0.0,,10,7,1,-71.235937,42.366385,2453.0,8279.0,67382.0,0.0,3.444,1990.0,32.0,1.0,Standard,2.0,2021-02-15
479,P11049178,1,Vapes,Pre-rolls,Pre-rolls,Origyn,Mayflower (MA),Mayflower (MA),1,1,1,3,60.0,15.0,15.0,262.00,10,6,7,-71.239253,42.3671407,2453.0,8279.0,67382.0,0.0,0.45713,1991.0,31.0,1.0,Standard,2.0,2021-02-14
480,P11023807,1,Flower,Flower,No info,Chroma,Nantucket Nuggets,,2,1,0,3,110.0,70.0,0.0,180.00,15,6,7,-71.239266,42.365095,2453.0,8279.0,67382.0,0.0,1.0344,1967.0,55.0,1.0,Standard,2.0,2021-02-14
481,P11173657,1,Flower,Flower,Flower,Entourage,Nantucket Nuggets,Nantucket Nuggets,1,1,1,3,70.0,70.0,70.0,270.00,8,7,1,-71.2415975,42.3662799,2453.0,8279.0,67382.0,0.0,0.29665,1987.0,35.0,1.0,Standard,2.0,2021-02-15
482,P11060253,1,Flower,Flower,Beverages,Curaleaf,253,Cresco ,1,1,1,3,70.0,55.0,55.0,290.00,8,7,1,-71.2487904,42.3871002,2451.0,3155.0,81334.0,1.0,3.2541,1955.0,67.0,0.0,Standard,2.0,2021-02-15
483,P11175760,1,Flower,Flower,Flower,Sira Naturals,Good Chemistry Nurseries,Good Chemistry Nurseries,1,1,1,3,60.0,60.0,60.0,180.00,14,7,1,-71.122304,42.393862,2144.0,22082.0,78380.0,1.0,0.19892,1975.0,47.0,1.0,Well-Off,1.0,2021-02-15
484,P11197342,1,Edibles,Edibles,No info,Sira Naturals,Incredibles,,2,3,0,5,180.0,90.0,0.0,270.00,9,7,1,-71.127668,42.385386,2140.0,15262.0,71908.0,0.0,1.356,1958.0,64.0,0.0,Well-Off,1.0,2021-02-15
485,P11168811,1,Flower,Vapes,No info,,Entourage,,2,1,0,3,200.0,100.0,0.0,300.00,8,7,1,-71.1198549,42.3907213,2140.0,15262.0,71908.0,0.0,0.56422,1993.0,29.0,0.0,Well-Off,1.0,2021-02-15
486,p11190573,1,Flower,Flower,No info,Origyn,Sira Naturals Top-Shelf,,4,4,0,8,200.0,200.0,0.0,400.00,8,7,2,-71.058861,42.285467,2124.0,15913.0,48841.0,1.0,24.571,1990.0,32.0,2.0,Working Professional,0.0,2021-02-16
487,P11030176,1,Concentrate,Concentrate,No info,Entourage,Origyn,OCB,1,1,1,3,75.0,70.0,2.5,151.37,10,7,1,-71.139149,42.3472053,2135.0,16236.0,48687.0,1.0,6.7888,1991.0,31.0,2.0,Well-Off,1.0,2021-02-15
488,P11073881,1,Pre-rolls,Pre-rolls,Pre-rolls,,Mayflower (MA),Resinate,2,2,2,6,30.0,30.0,30.0,180.00,14,7,1,-71.0569499,42.3174387,2125.0,15611.0,45130.0,1.0,13.327,1967.0,55.0,1.0,Well-Off,1.0,2021-02-15
489,P11195041,1,Edibles,Vapes,Edibles,Nantucket Nuggets,Entourage,Betty's Eddies,1,1,1,3,30.0,40.0,20.0,165.00,14,7,1,-70.981865,42.239838,2169.0,6137.0,58669.0,1.0,13.451,1987.0,35.0,2.0,Working Professional,0.0,2021-02-15
490,P11116231,1,Flower,Vapes,Vapes,Chroma,Entourage,Entourage,1,1,1,3,100.0,100.0,100.0,400.00,13,7,1,-71.0837021,42.3354129,2120.0,24456.0,35077.0,0.0,4.1551,1988.0,34.0,0.0,Well-Off,1.0,2021-02-15
491,11100403,1,Flower,Flower,No info,Sira Naturals,Mayflower (MA),,4,1,0,5,280.0,55.0,0.0,335.00,8,7,1,-71.0802208,42.3517784,2116.0,32724.0,87653.0,1.0,2.6816,1966.0,56.0,1.0,Well-Off,1.0,2021-02-15
492,P11121879,1,Edibles,No info,No info,Chroma,,,3,0,0,3,180.0,0.0,0.0,180.00,16,7,1,-71.1966272,42.1786653,2062.0,2761.0,75957.0,0.0,23.415,1963.0,59.0,1.0,Working Professional,0.0,2021-02-15
493,P11129970,0,Flower,Flower,Flower,Incredibles,Middlesex Integrative Medicine,Cresco Labs ,1,1,1,3,55.0,60.0,55.0,1090.00,18,7,1,-71.076484,42.3540922,2116.0,32724.0,87653.0,1.0,1.0633,1999.0,23.0,1.0,Well-Off,1.0,2021-02-15
494,P11060302,1,Flower,Tincture,Flower,,Farm to Fam,Sira Naturals,1,1,1,3,60.0,45.0,70.0,295.00,11,7,1,-71.094993,42.390988,2145.0,18225.0,55487.0,1.0,7.5439,1983.0,39.0,1.0,Well-Off,1.0,2021-02-15
495,11172238,1,Concentrate,Concentrate,Flower,Sira Naturals,253,Sira Naturals Top-Shelf,1,1,4,6,80.0,80.0,200.0,560.00,8,7,2,-71.153249,42.24578,2026.0,2412.0,84704.0,1.0,10.236,1985.0,37.0,1.0,Working Professional,0.0,2021-02-16
496,P11107197,0,Flower,Flower,No info,Mindy's Edibles,Good Chemistry Nurseries,,2,2,0,4,120.0,120.0,0.0,240.00,10,7,1,-71.0644055,42.4338981,2148.0,11797.0,53798.0,1.0,7.7448,1956.0,66.0,2.0,Well-Off,1.0,2021-02-15
497,P11197466,1,Concentrate,Concentrate,Edibles,Wicked Sour,CAC,Curaleaf,1,1,1,3,80.0,60.0,50.0,190.00,8,7,2,-71.2613661,42.3163774,2481.0,2879.0,180607.0,1.0,6.8422,1996.0,26.0,0.0,Standard,2.0,2021-02-16
498,P11150884,1,Edibles,Edibles,Edibles,253,Berkshire Roots,Curaleaf,1,1,1,3,60.0,60.0,50.0,213.00,9,7,1,-71.2304301,42.2947951,2494.0,3236.0,104543.0,0.0,11.368,1977.0,45.0,0.0,Standard,2.0,2021-02-15
499,P11096428,1,Pre-rolls,Pre-rolls,Vapes,Chroma,Ozone,Entourage,4,3,2,9,40.0,45.0,200.0,435.00,9,6,7,-71.0513971,42.4614277,2176.0,5767.0,85704.0,0.0,4.9808,1985.0,37.0,1.0,Well-Off,1.0,2021-02-14
500,p11109047,1,Flower,Flower,No info,Incredibles,Curaleaf,,3,1,0,4,165.0,55.0,0.0,220.00,9,7,1,-71.4357965,42.2877297,1702.0,4598.0,53944.0,0.0,16.953,1956.0,66.0,1.0,Working Professional,0.0,2021-02-15
501,P11137313,1,Flower,Flower,Edibles,Sira Naturals,Mayflower (MA),Betty's Eddies,1,1,4,6,55.0,55.0,80.0,205.00,15,7,1,-71.242353,42.347698,2466.0,4521.0,105893.0,0.0,27.849,1991.0,31.0,0.0,Standard,2.0,2021-02-15
502,P11200047,1,Flower,Flower,Flower,,Good Chemistry Nurseries,Nantucket Nuggets,1,2,1,4,60.0,120.0,70.0,320.00,17,7,1,-71.14842,42.480868,1801.0,3075.0,75138.0,0.0,10.286,1989.0,33.0,1.0,Well-Off,1.0,2021-02-15
503,P11107197,1,No info,No info,No info,Mindy's Edibles,,,0,0,0,0,0.0,0.0,0.0,,13,7,2,-71.0644055,42.4338981,2148.0,11797.0,53798.0,1.0,10.581,1956.0,66.0,2.0,Well-Off,1.0,2021-02-16
504,P11131541,1,Vapes,Vapes,No info,Cresco ,Entourage,,3,3,0,6,300.0,300.0,0.0,600.00,8,7,1,-71.2209462,42.3325116,2468.0,3563.0,201731.0,0.0,3.3241,1980.0,42.0,0.0,Standard,2.0,2021-02-15
505,P11070019,1,Pre-rolls,Pre-rolls,Pre-rolls,Cresco ,Mayflower (MA),Mayflower (MA),2,3,2,7,30.0,45.0,30.0,372.00,11,7,1,-71.1371819,42.4230835,2155.0,7072.0,73567.0,1.0,7.1036,1963.0,59.0,2.0,Well-Off,1.0,2021-02-15
506,P11054589,1,Flower,Flower,Flower,,Good Chemistry Nurseries,Root 90,1,1,2,4,60.0,60.0,140.0,260.00,14,7,1,-71.116169,42.396775,2144.0,22082.0,78380.0,0.0,4.647,1957.0,65.0,1.0,Well-Off,1.0,2021-02-15
507,p11099592,1,Flower,Flower,Pre-rolls,612 Studios,Gibby's Garden,Resinate,1,1,1,3,60.0,55.0,15.0,190.00,10,7,2,-71.1437799,42.3806135,2138.0,13251.0,75446.0,0.0,3.132,1962.0,60.0,1.0,Well-Off,1.0,2021-02-16
508,P11180560,1,Vapes,Vapes,Concentrate,Gibby's Garden,Entourage,Origyn,1,1,1,3,100.0,100.0,60.0,260.00,14,7,2,-71.247051,42.399304,2451.0,3155.0,81334.0,1.0,15.119,1978.0,44.0,0.0,Standard,2.0,2021-02-16
509,P11152097,1,Flower,Flower,Flower,Nantucket Nuggets,Root 90,Root 90,1,1,1,3,110.0,70.0,70.0,315.00,18,7,2,-71.162766,42.375936,2472.0,7942.0,87775.0,1.0,4.5826,1993.0,29.0,1.0,Standard,2.0,2021-02-16
510,P11050044,1,Flower,Flower,Edibles,Sira Naturals,Good Chemistry Nurseries,Chroma,2,1,1,4,100.0,60.0,90.0,370.00,8,7,3,-71.239556,42.369061,2453.0,8279.0,67382.0,0.0,4.2034,1970.0,52.0,1.0,Standard,2.0,2021-02-17
511,P11069435,1,Tincture,Flower,Flower,Middlesex Integrative Medicine,Origyn,Nature's Heritage,2,2,2,6,192.0,140.0,110.0,442.00,15,7,2,-71.1148146,42.3704347,2138.0,13251.0,75446.0,1.0,4.2355,1943.0,79.0,1.0,Well-Off,1.0,2021-02-16
512,P11058042,1,Flower,Flower,Beverages,Chroma,Cresco ,Cresco ,1,1,1,3,55.0,55.0,55.0,410.00,8,7,3,-71.262954,42.367911,2453.0,8279.0,67382.0,1.0,2.7208,1970.0,52.0,1.0,Standard,2.0,2021-02-17
513,P111195874,1,Tincture,No info,No info,Entourage,,,3,0,0,3,288.0,0.0,0.0,288.00,14,7,2,-71.295188,42.392172,2493.0,669.0,192563.0,1.0,5.3089,1950.0,72.0,0.0,Standard,2.0,2021-02-16
514,P11106978,1,Tincture,Tincture,Pre-rolls,Sira Naturals Top-Shelf,Sira Naturals,Mayflower (MA),1,1,1,3,36.0,96.0,15.0,162.00,15,7,2,-71.135131,42.349997,2134.0,16212.0,37820.0,0.0,3.7223,1991.0,31.0,1.0,Well-Off,1.0,2021-02-16
515,P11079005,1,Vapes,Vapes,No info,Cresco ,Entourage,,1,4,0,5,65.0,260.0,0.0,325.00,16,7,2,-71.106738,42.313874,2130.0,10618.0,75730.0,0.0,6.6178,1983.0,39.0,1.0,Well-Off,1.0,2021-02-16
516,P11135805,1,Tincture,No info,No info,Mayflower (MA),,,2,0,0,2,192.0,0.0,0.0,192.00,15,7,2,-71.4118235,42.3644987,1776.0,729.0,170924.0,1.0,17.744,1957.0,65.0,0.0,Standard,2.0,2021-02-16
517,P11148918,1,Vapes,Edibles,Vapes,Wicked Sour,Betty's Eddies,Cresco Labs ,1,2,1,4,70.0,40.0,70.0,180.00,19,7,2,-71.0866759,42.350328,2115.0,40159.0,27134.0,1.0,5.5757,1985.0,37.0,1.0,Well-Off,1.0,2021-02-16
518,P11129970,0,Flower,Flower,Flower,Entourage,Middlesex Integrative Medicine,Gibby's Garden,2,2,1,5,100.0,120.0,55.0,1050.00,13,7,2,-71.076484,42.3540922,2116.0,32724.0,87653.0,1.0,0.68912,1999.0,23.0,1.0,Well-Off,1.0,2021-02-16
519,P11143167,1,Flower,Flower,Pre-rolls,Origyn,Good Chemistry Nurseries,AMP,1,1,1,3,60.0,60.0,15.0,195.00,13,7,2,-71.0782445,42.353138,2116.0,32724.0,87653.0,1.0,1.533,1958.0,64.0,1.0,Well-Off,1.0,2021-02-16
520,P11128320,1,Tincture,Vapes,Vapes,Wicked Sour,Entourage,Entourage,1,1,1,3,96.0,65.0,65.0,226.00,9,7,2,-71.068861,42.365172,2114.0,26694.0,80500.0,1.0,1.7834,1990.0,32.0,0.0,Well-Off,1.0,2021-02-16
521,P11144318,1,Flower,Vapes,Vapes,,Entourage,Rythm,1,1,1,3,100.0,100.0,100.0,400.00,13,7,2,-71.053881,42.363081,2109.0,21721.0,119196.0,1.0,4.3503,1984.0,38.0,0.0,Standard,2.0,2021-02-16
522,P11071926,1,Concentrate,Concentrate,Concentrate,Gibby's Garden,CAC,Middlesex Integrative Medicine,1,1,1,3,80.0,60.0,60.0,260.00,8,7,3,-71.150481,42.280687,2132.0,5670.0,83360.0,1.0,32.282,1992.0,30.0,1.0,Working Professional,0.0,2021-02-17
523,P11132644,1,Edibles,Edibles,Edibles,Origyn,Wicked Sour,Wicked Sour,1,1,1,3,40.0,30.0,30.0,160.00,8,7,3,-71.058251,42.351007,2111.0,28542.0,43551.0,0.0,2.0437,1986.0,36.0,0.0,Well-Off,1.0,2021-02-17
524,P11173008,1,Flower,Flower,Flower,Rythm,Good Chemistry Nurseries,Middlesex Integrative Medicine,1,1,1,3,50.0,60.0,60.0,160.00,18,7,2,-71.0270029,42.3372726,2127.0,15744.0,68724.0,0.0,3.4416,1994.0,28.0,1.0,Well-Off,1.0,2021-02-16
525,11145311,1,Edibles,Edibles,Pre-rolls,Good Chemistry Nurseries,Curaleaf,AMP,1,1,2,4,60.0,50.0,120.0,230.00,11,7,2,-71.2080907,42.1768807,2062.0,2761.0,75957.0,0.0,19.617,1977.0,45.0,1.0,Working Professional,0.0,2021-02-16
526,P111161224,1,Flower,Flower,Concentrate,253,Origyn,CAC,1,1,1,3,70.0,60.0,60.0,350.00,10,7,2,-70.981519,42.207698,2184.0,2600.0,81844.0,1.0,25.724,1980.0,42.0,1.0,Working Professional,0.0,2021-02-16
527,P11122975,1,Vapes,Flower,No info,Wicked Sour,Good Chemistry Nurseries,,1,1,0,2,100.0,60.0,0.0,160.00,17,7,2,-70.973961,42.378971,2152.0,8871.0,64548.0,1.0,11.306,1976.0,46.0,0.0,Well-Off,1.0,2021-02-16
528,C11042907,1,Flower,Flower,Flower,Resinate,Sira Naturals Top-Shelf,Mayflower (MA),1,1,1,3,50.0,50.0,55.0,240.00,11,7,2,-71.0358785,42.3797474,2128.0,8352.0,48704.0,1.0,6.1645,1981.0,41.0,2.0,Well-Off,1.0,2021-02-16
529,P11027887,1,Flower,Flower,Flower,Gibby's Garden,Mayflower (MA),Nature's Heritage,1,1,1,3,55.0,55.0,55.0,225.00,10,7,2,-70.949509,42.204567,2188.0,3928.0,68366.0,0.0,4.999,1968.0,54.0,0.0,Working Professional,0.0,2021-02-16
530,P11033659,1,Flower,Flower,Flower,Cresco ,Root 90,Good Chemistry Nurseries,1,1,1,3,50.0,50.0,60.0,320.00,8,7,3,-71.115927,42.41398,2155.0,7072.0,73567.0,1.0,1.9598,1977.0,45.0,2.0,Well-Off,1.0,2021-02-17
531,p11157684,1,Edibles,Flower,Vapes,Good Chemistry Nurseries,Entourage,Entourage,2,1,1,4,60.0,100.0,100.0,290.00,16,7,2,-71.105335,42.401065,2155.0,7072.0,73567.0,0.0,9.0836,1990.0,32.0,2.0,Well-Off,1.0,2021-02-16
532,p11119668,1,Flower,Flower,Flower,,Central Ave Compassionate Care,Central Ave Compassionate Care,1,1,1,3,50.0,55.0,55.0,450.00,8,7,3,-70.926862,42.214597,2189.0,3807.0,60059.0,0.0,4.3507,1992.0,30.0,0.0,Well-Off,1.0,2021-02-17
533,p11188629,1,Concentrate,Concentrate,Concentrate,Entourage,CAC,CAC,1,1,1,3,60.0,60.0,60.0,180.00,8,7,3,-71.1475496,42.4608397,1890.0,3546.0,131000.0,1.0,7.438,1994.0,28.0,1.0,Standard,2.0,2021-02-17
534,P11109974,1,Tincture,Topical,No info,Curaleaf,Nordic Goddess,,2,2,0,4,96.0,120.0,0.0,216.00,14,7,2,-70.9659878,42.2281527,2184.0,2600.0,81844.0,0.0,5.2276,1952.0,70.0,1.0,Working Professional,0.0,2021-02-16
535,P11083989,1,Flower,No info,No info,Good Chemistry Nurseries,,,3,0,0,3,180.0,0.0,0.0,180.00,14,7,2,-71.1325275,42.4165816,2155.0,7072.0,73567.0,0.0,6.6791,1970.0,52.0,2.0,Well-Off,1.0,2021-02-16
536,P11184886,1,Tincture,Flower,Flower,Good Chemistry Nurseries,Mayflower (MA),Nature's Heritage,1,1,1,3,48.0,55.0,55.0,313.00,13,7,2,-70.9958928,42.2471546,2169.0,6137.0,58669.0,0.0,4.3928,1979.0,43.0,2.0,Well-Off,1.0,2021-02-16
537,P11198807,1,Concentrate,Flower,Concentrate,Rythm,Origyn,Middlesex Integrative Medicine,1,1,1,3,70.0,70.0,35.0,175.00,16,7,2,-71.0851383,42.2764184,2126.0,12277.0,45238.0,0.0,9.9918,1985.0,37.0,1.0,Well-Off,1.0,2021-02-16
538,P11169089,1,Flower,Flower,Beverages,Patriot Care,Root 90,Cresco ,1,1,1,3,70.0,50.0,55.0,175.00,18,7,3,-71.247865,42.373085,2453.0,8279.0,67382.0,0.0,22.108,1992.0,30.0,1.0,Standard,2.0,2021-02-17
539,P11207773,1,Pre-rolls,Flower,No info,Sira Naturals Top-Shelf,Origyn,,4,1,0,5,100.0,60.0,0.0,160.00,12,7,3,-71.1678509,42.4145385,2476.0,7897.0,95305.0,0.0,6.0475,1953.0,69.0,0.0,Standard,2.0,2021-02-17
540,P11195506,1,Flower,Concentrate,No info,Sira Naturals,Origyn,,2,1,0,3,220.0,70.0,0.0,290.00,8,7,4,-71.23548,42.408493,2451.0,3155.0,81334.0,1.0,9.2109,1982.0,40.0,0.0,Standard,2.0,2021-02-18
541,C11044239,1,Vapes,Vapes,Vapes,Ozone,Entourage,Entourage,2,1,1,4,70.0,40.0,40.0,301.87,8,7,4,-71.236258,42.345578,2465.0,5221.0,139763.0,1.0,4.4841,1985.0,37.0,0.0,Standard,2.0,2021-02-18
542,P11050036,0,Edibles,Flower,Flower,Sira Naturals,Good Chemistry Nurseries,Middlesex Integrative Medicine,1,1,1,3,90.0,60.0,60.0,210.00,10,7,3,-71.3167682,42.3108094,2482.0,2449.0,135089.0,0.0,9.5464,1978.0,44.0,0.0,Standard,2.0,2021-02-17
543,P11122387,1,Edibles,Vapes,Flower,Farm to Fam,Origyn,Entourage,10,1,1,12,200.0,65.0,55.0,375.00,19,7,3,-71.2533149,42.2440245,2030.0,370.0,187829.0,0.0,11.125,1952.0,70.0,0.0,Standard,2.0,2021-02-17
544,p11181405,1,Edibles,Edibles,Edibles,Entourage,Curaleaf,Wicked Sour,1,1,1,3,50.0,50.0,60.0,420.00,17,7,3,-71.456205,42.464431,1720.0,1084.0,109578.0,1.0,23.22,1971.0,51.0,1.0,Standard,2.0,2021-02-17
545,P11080581,1,Edibles,Edibles,Edibles,Sira Naturals,Curaleaf,Betty's Eddies,1,1,5,7,60.0,50.0,100.0,517.00,8,7,4,-71.1666441,42.450486,1890.0,3546.0,131000.0,0.0,29.72,1956.0,66.0,1.0,Standard,2.0,2021-02-18
